type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/36ded6fbe-eb94-4bc9-a611-151302262786. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-36ded6fbe-eb94-4bc9-a611-151302262786				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/36ded6fbe-eb94-4bc9-a611-151302262786	471506			1							Ethanol																		1971-12-21		355	355	1971	12	21	21 Dec 1971								North America, United States, South Carolina, Berkeley	North America				United States		South Carolina	Berkeley		Francis Marion National Forest, Beechtree Picnic Area		6	6	20 ft								33.1333	-79.785	not recorded				33 08 00 N	079 47 06 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/36dfb7c98-e264-4353-ba43-8af0013f4219. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-36dfb7c98-e264-4353-ba43-8af0013f4219				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/36dfb7c98-e264-4353-ba43-8af0013f4219	489593			1							Ethanol																		1971-01-24		24	24	1971	1	24	24 Jan 1971								North America, United States, South Carolina, Berkeley	North America				United States		South Carolina	Berkeley		Francis Marion National Forest, Beechtree Picnic Area		6	6	20 ft								33.1333	-79.785	not recorded				33 08 00 N	079 47 06 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/36e1ffb8d-9691-487d-a6a6-7d5d97557e87. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-36e1ffb8d-9691-487d-a6a6-7d5d97557e87				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/36e1ffb8d-9691-487d-a6a6-7d5d97557e87	472416			1							Ethanol																		1970-01-31		31	31	1970	1	31	31 Jan 1970								North America, United States, Georgia, Chatham	North America				United States		Georgia	Chatham		Port Wentworth, near intersection of Armadale Road and Osteen Street		3	3	10 ft								32.145	-81.155	not recorded				32 08 42 N	081 09 18 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/36fcc88e1-2e24-4d91-b21d-e87ae467e906. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-36fcc88e1-2e24-4d91-b21d-e87ae467e906				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/36fcc88e1-2e24-4d91-b21d-e87ae467e906	472444			1							Ethanol																		1970-01-31		31	31	1970	1	31	31 Jan 1970								North America, United States, Georgia, Chatham	North America				United States		Georgia	Chatham		Port Wentworth, near intersection of Armadale Road and Osteen Street		3	3	10 ft								32.145	-81.155	not recorded				32 08 42 N	081 09 18 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/37013304c-108b-4477-beaa-65b4d436bafa. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-37013304c-108b-4477-beaa-65b4d436bafa				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/37013304c-108b-4477-beaa-65b4d436bafa	471234			1							Ethanol																		1971-03-27		86	86	1971	3	27	27 Mar 1971								North America, United States, South Carolina, Jasper	North America				United States		South Carolina	Jasper		Coosawhatchie, 1.7 mi NE of, 0.1 mile NE of Tullifinny River, on U.S. Route 17		6	6	20 ft								32.6039	-80.9022	not recorded				32 36 14 N	080 54 08 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/370a9f12c-5459-45f4-b968-252a1e13b46c. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-370a9f12c-5459-45f4-b968-252a1e13b46c				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/370a9f12c-5459-45f4-b968-252a1e13b46c	471779			1							Ethanol																		1971-10-05		278	278	1971	10	5	5 Oct 1971								North America, United States, South Carolina, Charleston - Dorchester	North America				United States		South Carolina	Charleston - Dorchester		Charleston, NW of, on SC Route 61, at Charleston - Dorchester county line		9	9	30 ft								32.8956	-80.1367	not recorded				32 53 44 N	080 08 12 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/370af9a33-dc3a-4aae-84d6-54cee71ef70f. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-370af9a33-dc3a-4aae-84d6-54cee71ef70f				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/370af9a33-dc3a-4aae-84d6-54cee71ef70f	471819			1							Ethanol																		1972-04-05		96	96	1972	4	5	5 Apr 1972								North America, United States, South Carolina, Charleston - Dorchester	North America				United States		South Carolina	Charleston - Dorchester		Charleston, NW of, on SC Route 61, at Charleston - Dorchester county line		9	9	30 ft								32.8956	-80.1367	not recorded				32 53 44 N	080 08 12 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/370c777c7-954b-4b31-b94f-f1f141370b74. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-370c777c7-954b-4b31-b94f-f1f141370b74				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/370c777c7-954b-4b31-b94f-f1f141370b74	471122			1							Ethanol																		1971-05-29		149	149	1971	5	29	29 May 1971								North America, United States, South Carolina, Jasper	North America				United States		South Carolina	Jasper		Tarboro, NNW of, on U.S. Route 321, ca. 0.1 mile (by road) S of its junction with U.S. Route 601		18	18	60 ft								32.5528	-81.1694	not recorded				32 33 10 N	081 10 10 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/371a48d6a-82ef-4bff-8ddd-18289d23d760. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-371a48d6a-82ef-4bff-8ddd-18289d23d760				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/371a48d6a-82ef-4bff-8ddd-18289d23d760	471811			1							Ethanol																		1972-04-05		96	96	1972	4	5	5 Apr 1972								North America, United States, South Carolina, Charleston - Dorchester	North America				United States		South Carolina	Charleston - Dorchester		Charleston, NW of, on SC Route 61, at Charleston - Dorchester county line		9	9	30 ft								32.8956	-80.1367	not recorded				32 53 44 N	080 08 12 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/3733672d5-1195-4630-9664-2ecc75bdb576. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-3733672d5-1195-4630-9664-2ecc75bdb576				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/3733672d5-1195-4630-9664-2ecc75bdb576	555527			1							Ethanol																		24 January 1971				1971	1	24	24 January 1971								North America, United States, South Carolina, Jasper	North America				United States		South Carolina	Jasper		Tarboro, NNW of, on U.S. Route 321, ca. 0.1 mile (by road) S of its junction with U.S. Route 601		18	18	60 ft								32.5528	-81.1694	not recorded				32 33 10 N	081 10 10 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/3733f98b6-8d6d-4f2a-bec0-9d507ff3af4c. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-3733f98b6-8d6d-4f2a-bec0-9d507ff3af4c				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/3733f98b6-8d6d-4f2a-bec0-9d507ff3af4c	489611			1							Ethanol																		1971-01-24		24	24	1971	1	24	24 Jan 1971								North America, United States, South Carolina, Berkeley	North America				United States		South Carolina	Berkeley		Francis Marion National Forest, Beechtree Picnic Area		6	6	20 ft								33.1333	-79.785	not recorded				33 08 00 N	079 47 06 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/3739df98e-3bf8-4f48-8c0d-46817476b8a2. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-3739df98e-3bf8-4f48-8c0d-46817476b8a2				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/3739df98e-3bf8-4f48-8c0d-46817476b8a2	471718			1							Ethanol																		1971-05-30		150	150	1971	5	30	30 May 1971								North America, United States, South Carolina, Charleston - Dorchester	North America				United States		South Carolina	Charleston - Dorchester		Charleston, NW of, on SC Route 61, at Charleston - Dorchester county line		9	9	30 ft								32.8956	-80.1367	not recorded				32 53 44 N	080 08 12 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/37410ea22-4b1f-42a5-b48c-6a9374316669. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-37410ea22-4b1f-42a5-b48c-6a9374316669				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/37410ea22-4b1f-42a5-b48c-6a9374316669	471807			1							Ethanol																		1971-12-21		355	355	1971	12	21	21 Dec 1971								North America, United States, South Carolina, Charleston - Dorchester	North America				United States		South Carolina	Charleston - Dorchester		Charleston, NW of, on SC Route 61, at Charleston - Dorchester county line		9	9	30 ft								32.8956	-80.1367	not recorded				32 53 44 N	080 08 12 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/374638d38-c94e-40ea-bd25-0b7e0e052743. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-374638d38-c94e-40ea-bd25-0b7e0e052743				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/374638d38-c94e-40ea-bd25-0b7e0e052743	472423			1							Ethanol																		1970-01-31		31	31	1970	1	31	31 Jan 1970								North America, United States, Georgia, Chatham	North America				United States		Georgia	Chatham		Port Wentworth, near intersection of Armadale Road and Osteen Street		3	3	10 ft								32.145	-81.155	not recorded				32 08 42 N	081 09 18 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/374b9c6db-aa7d-430c-a8d8-828917bb7f97. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-374b9c6db-aa7d-430c-a8d8-828917bb7f97				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/374b9c6db-aa7d-430c-a8d8-828917bb7f97	472437			1							Ethanol																		1970-01-31		31	31	1970	1	31	31 Jan 1970								North America, United States, Georgia, Chatham	North America				United States		Georgia	Chatham		Port Wentworth, near intersection of Armadale Road and Osteen Street		3	3	10 ft								32.145	-81.155	not recorded				32 08 42 N	081 09 18 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/3750d96ea-be51-4942-b340-eebc12868b21. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-3750d96ea-be51-4942-b340-eebc12868b21				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/3750d96ea-be51-4942-b340-eebc12868b21	471795			1							Ethanol																		1971-12-21		355	355	1971	12	21	21 Dec 1971								North America, United States, South Carolina, Charleston - Dorchester	North America				United States		South Carolina	Charleston - Dorchester		Charleston, NW of, on SC Route 61, at Charleston - Dorchester county line		9	9	30 ft								32.8956	-80.1367	not recorded				32 53 44 N	080 08 12 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Record ID: http://n2t.net/ark:/65665/375b258d0-e2cb-402e-b19d-29df8934a0d4. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	http://portal.vertnet.org/o/usnm/amphibians-reptiles?id=http-n2t-net-ark-65665-375b258d0-e2cb-402e-b19d-29df8934a0d4				USNM	Amphibians & Reptiles		PreservedSpecimen				http://n2t.net/ark:/65665/375b258d0-e2cb-402e-b19d-29df8934a0d4	471543			1							Ethanol																		1976-11-07		312	312	1976	11	7	7 Nov 1976								North America, United States, South Carolina, Berkeley	North America				United States		South Carolina	Berkeley		Francis Marion National Forest, Beechtree Picnic Area		6	6	20 ft								33.1333	-79.785	not recorded				33 08 00 N	079 47 06 W																																							Plethodon variolatus					Animalia, Chordata, Vertebrata, Amphibia, Caudata, Plethodontidae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		variolatus																	National Museum of Natural History, Smithsonian Institution. NMNH Amphibians & Reptiles. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)	5df38344-b821-49c2-8174-cf0f29f4df0d-Herps	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2016-07-21	2017-01-26	no migrator	0	0	0	0		specimen	0
